SOURCE CODE	SPECIATION	ISOLATE	ISOLATION SOURCE	LOCATION	SPECIFIC LOCATION	VNCO	TEIC	AMPI	DOXY	ERTH	NTRO	GENT	LNZD	LVFL	QUIN	STEP	TGC		Resistance count
NSS	Enterococcus faecalis	NS1623	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	I	R	S	S	S	S	R	S	S		2
NSS	Enterococcus faecalis	NS1640	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	I	R	S	S	S	S	S	S	S		1
NSS	Enterococcus faecalis	NS1649	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	R	R	S	S	S	R	I	S	S		3
NSS	Enterococcus faecalis	NS1685	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	R	R	S	S	S	S	R	S	S		3
NSS	Enterococcus faecalis	NS1691	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	I	R	S	S	S	S	R	S	S		2
NSS	Enterococcus faecalis	NS1692	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	R	R	S	S	S	R	R	S	S		4
NSS	Enterococcus faecalis	NS1693	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	S	I	S	S	S	S	S	S	S		0
NSS	Enterococcus faecalis	NS1694	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	R	R	S	S	S	I	R	I	S		3
SS	Enterococcus faecalis	SS 0002	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	R	R	S	S	R	S	R	S	S		4
SS	Enterococcus faecalis	SS 0004	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	I	R	S	S	I	S	R	S	S		2
SS	Enterococcus faecalis	SS 0005	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	I	S	S	S	I	S	S	I	S	R	S	S		1
SS	Enterococcus faecalis	SS 0006	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	R	S	S	I	I	S	S	I	S	R	R	R		4
SS	Enterococcus faecalis	SS 0007	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	R	R	S	S	S	S	R	S	S		3
SS	Enterococcus faecalis	SS 0008	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	I	S	S	R	I	S	S	I	R	R	S	S		3
SS	Enterococcus faecalis	SS 0009	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	I	S	S	R	R	S	R	R	R	R	S	R		7
SS	Enterococcus faecalis	SS 0010	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	I	I	S	S	S	I	R	S	S		1
SS	Enterococcus faecalis	SS 0011	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	R	R	S	S	I	S	R	S	S		3
SS	Enterococcus faecalis	SS 0012	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	I	S	S	R	R	S	S	R	I	R	S	S		4
SS	Enterococcus faecalis	SS 0016	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	I	S	S	S	I	S	S	R	I	R	S	S		2
SS	Enterococcus faecalis	SS 0017	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	I	R	S	S	I	S	R	S	S		2
SS	Enterococcus faecalis	SS 0020	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	S	I	S	S	R	S	R	S	R		3
SS	Enterococcus faecalis	SS 0021	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	R	R	S	I	S	S	R	S	S		3
SS	Enterococcus faecalis	SS 0022	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	I	I	S	S	S	S	R	S	S		1
SS	Enterococcus faecalis	SS 0023	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	R	I	S	S	S	S	R	S	S		2
SS	Enterococcus faecalis	SS 0025	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	R	I	S	S	S	S	R	S	S		2
SS	Enterococcus faecalis	SS 0028	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	I	R	S	S	S	R	R	R	S		4
SS	Enterococcus faecalis	SS 0029	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	S	R	S	S	S	S	R	S	S		2
SS	Enterococcus faecalis	SS 0030	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	I	I	S	S	S	S	R	S	S		1
SS	Enterococcus faecalis	SS 0031	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	R	R	S	S	S	R	R	S	S		4
SS	Enterococcus faecalis	SS 0032	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	I	I	S	S	S	S	R	S	S		1
SS	Enterococcus faecalis	SS 0033	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	S	I	S	S	S	S	R	S	S		1
SS	Enterococcus faecalis	SS 0034	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	S	R	S	S	S	R	R	S	S		3
SS	Enterococcus faecalis	SS 0037	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	I	S	S	I	R	S	S	S	S	R	S	S		2
SS	Enterococcus faecalis	SS 0038	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	S	S	S	S	S	S	R	S	S		1
SS	Enterococcus faecalis	SS 0039	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	S	I	S	S	S	S	S	S	S		0
SS	Enterococcus faecalis	SS 0040	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	I	I	S	S	R	S	R	S	R		3
SS	Enterococcus faecalis	SS 0041	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	R	S	S	S	I	S	S	R	S	R	S	R		4
SS	Enterococcus faecalis	SS 0042	Human clinical; CLS	Canada: Alberta	53.9333° N, 116.5765° W	S	S	S	I	R	S	S	S	S	I	S	S		1
FC	Enterococcus faecalis	0497J	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	I	S	S	S	R	S	S	I	S	R	R	S		3
FC	Enterococcus faecalis	0555B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	I	S	S	R	R	S	S	R	S	R	R	R		6
FC	Enterococcus faecalis	0555J	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	I	S	S	R	R	S	S	S	S	R	S	R		4
FC	Enterococcus faecalis	0557I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	S	S	R	R	S		4
FC	Enterococcus faecalis	0557K	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	I	S	S	R	R	S	S	S	S	R	R	S		4
FC	Enterococcus faecalis	0566I	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	I	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0067M	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	R	R	S	S		4
WW	Enterococcus faecalis	0081A	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	S	S	S	S	S	I	S	S		0
WW	Enterococcus faecalis	0081B	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	S	S	S	S	S	S	S	S		0
WW	Enterococcus faecalis	0081I	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0081J	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	R	S		4
WW	Enterococcus faecalis	0081K	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0081M	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	I	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0082B	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	I	S	S		0
WW	Enterococcus faecalis	0082C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	I	S	S	S	I	S	S	S	S	I	S	S		0
WW	Enterococcus faecalis	0089A	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	R	S	S	R	R	S		5
WW	Enterococcus faecalis	0089B	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	I	S	S	S	I	S	S	S	S	I	S	S		0
WW	Enterococcus faecalis	0089C	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	I	S	S		0
WW	Enterococcus faecalis	0089D	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	R	S	S	R	R	S		4
WW	Enterococcus faecalis	0089E	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	I	S	S	S	S	R	S	S		1
WW	Enterococcus faecalis	0089l	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	R	S	S	R	R	S		5
WW	Enterococcus faecalis	0089K	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	I	S	S	R	R	S		3
WW	Enterococcus faecalis	0089L	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0089M	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0096A	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	S	S	S	S	S	S	S	S		0
WW	Enterococcus faecalis	0096B	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	R	S	S		1
WW	Enterococcus faecalis	0096I	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	I	S	I	R	S	S	R	S	R	S	S		3
WW	Enterococcus faecalis	0096J	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	R	S	R	R	R	S		6
WW	Enterococcus faecalis	0096M	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	R	S	S	S	S	S	S		2
WW	Enterococcus faecalis	0117K	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	R	S	S	R	S	S		3
WW	Enterococcus faecalis	0117L	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0124A	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	R	S	S		1
WW	Enterococcus faecalis	0124C	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	S	S	S	S	S	I	S	S		0
WW	Enterococcus faecalis	0124E	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	R	S	S		1
WW	Enterococcus faecalis	0125I	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	R	R	S		4
WW	Enterococcus faecalis	0134I	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0134J	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	R	S		4
WW	Enterococcus faecalis	0134K	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0134M	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	R	S		4
WW	Enterococcus faecalis	0137B	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	R	S	S	R	S	S		4
WW	Enterococcus faecalis	0137D	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	I	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0137I	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0137J	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	R	S	S	R	S	S		3
WW	Enterococcus faecalis	0137K	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	R	S	S	R	S	S		3
WW	Enterococcus faecalis	0137L	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	R	S	R	S	S	S		3
WW	Enterococcus faecalis	0137M	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	I	S	S	R	R	S	R	S	S	R	R	S		5
WW	Enterococcus faecalis	0138A	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	I	S	S		2
WW	Enterococcus faecalis	0141A	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	R	S	S		1
WW	Enterococcus faecalis	0141B	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	S	S	S	S	S	R	S	S		1
WW	Enterococcus faecalis	0141C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	R	S	S		1
WW	Enterococcus faecalis	0141D	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	I	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0141I	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	R	S	S	R	S	S		3
WW	Enterococcus faecalis	0141J	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0141K	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0141L	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	R	S	S	R	S	S		3
WW	Enterococcus faecalis	0145L	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	S	S	S	R	R	S		3
WW	Enterococcus faecalis	0145M	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0146A	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	I	S	S	S	S	R	S	S		1
WW	Enterococcus faecalis	0147A	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0147C	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0147J	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0147K	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0148A	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	R	S	S		1
WW	Enterococcus faecalis	0152I	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0152K	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	R	R	S	S		4
WW	Enterococcus faecalis	0029A	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	I	S	R	S	S		3
WW	Enterococcus faecalis	0029C	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0029D	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	I	S	R	S	S		3
WW	Enterococcus faecalis	0029I	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0029J	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0029K	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	I	S	R	S	R	S	S		4
WW	Enterococcus faecalis	0029L	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	I	S	R	S	S		3
WW	Enterococcus faecalis	0029M	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	I	S	R	S	S		3
WW	Enterococcus faecalis	0039B	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	R	S	R	I	S		2
WW	Enterococcus faecalis	0039C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	R	S	S	S	S	S	S		1
WW	Enterococcus faecalis	0039K	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0040A	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	I	S	S	S	R	R	R		4
WW	Enterococcus faecalis	0040C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0040D	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0040E	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0040I	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0040K	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	R	I	S	R	R	S		5
WW	Enterococcus faecalis	0050B	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	I	S	S	R	R	S		4
WW	Enterococcus faecalis	0050E	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0050I	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	R	S	R	S	S		4
WW	Enterococcus faecalis	0050J	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	S	S	S	R	S	R		3
WW	Enterococcus faecalis	0050K	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0050L	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	S	S	S	R	R	S		3
WW	Enterococcus faecalis	0050M	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	R	I	S	R	S	S		4
WW	Enterococcus faecalis	0053C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	I	S	S	S	I	S	S	R	S	I	S	S		1
WW	Enterococcus faecalis	0053D	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	R	S	R	S	S		2
WW	Enterococcus faecalis	0053E	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	R	S	S		1
WW	Enterococcus faecalis	0054C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	I	S	S	I	S	S	S		0
WW	Enterococcus faecalis	0053I	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	S	S	S	S	I	R	S		2
WW	Enterococcus faecalis	0053J	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	S	R	S	R	S	S		3
WW	Enterococcus faecalis	0053K	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	I	S	S	I	R	S	S	S	I	R	I	S		2
WW	Enterococcus faecalis	0053L	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	I	S	S	S	R	S	S	I	I	R	S	S		2
WW	Enterococcus faecalis	0060B	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0060C	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	R	S	S		1
WW	Enterococcus faecalis	0061A	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	I	S	S		0
WW	Enterococcus faecalis	0061C	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	S	S	S	S	S	S	S	S		0
WW	Enterococcus faecalis	0060I	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0060J	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0060K	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	I	S	S	R	S	S		3
WW	Enterococcus faecalis	0060L	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0062A	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0062C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	R	S	R		2
WW	Enterococcus faecalis	0062J	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	I	S	R	S	R		4
WW	Enterococcus faecalis	0062K	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	R	S	R	S	S		4
WW	Enterococcus faecalis	0062L	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0062M	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0063D	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	R	S	S		1
WW	Enterococcus faecalis	0063I	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0063J	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	R	S	R	S	S		4
WW	Enterococcus faecalis	0063K	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	R	R	R	S		5
WW	Enterococcus faecalis	0063L	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	I	S	R	S	S		3
WW	Enterococcus faecalis	0063M	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	I	I	S	R	S	R		4
WW	Enterococcus faecalis	0065A	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0065D	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	I	S	S	S	S	I	S	S		0
WW	Enterococcus faecalis	0065I	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	R	S	R	S	R		5
WW	Enterococcus faecalis	0065J	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0065K	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecalis	0065M	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0067C	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	I	S	S	I	S	R	S	R		3
WW	Enterococcus faecalis	0067I	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecalis	0067J	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	R	R	S	R	R	S	S		5
WW	Enterococcus faecalis	0067K	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	I	R	S	S	S	S	R	S	S		2
FC	Enterococcus faecalis	0630A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	I	S	R	S	S		1
NWS	Enterococcus faecalis	EntR_0171	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	I	S	S	R	R	S	S	S	S	R	S	S		3
NWS	Enterococcus faecalis	EntR_0190	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	R	S	S		3
NWS	Enterococcus faecalis	SWEntR_0325	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	I	S	S	R	R	S	S	I	S	R	R	R		5
NWS	Enterococcus faecalis	SWEntR_0367	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	R	S	S	R	R	S		5
NWS	Enterococcus faecalis	Ent_0002	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	S	S	S	S	S	R	S	S		1
NWS	Enterococcus faecalis	Ent_0025	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	S	S	S	S	S	I	S	S		0
NWS	Enterococcus faecalis	Ent_0182	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	I	S	S		0
NWS	Enterococcus faecalis	Ent_0183	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	I	S	S		0
NWS	Enterococcus faecalis	Ent_0184	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	R	S	S		1
NWS	Enterococcus faecalis	Ent_0185	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	I	S	S		0
NWS	Enterococcus faecalis	Ent_0187	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	R	S	S		1
NWS	Enterococcus faecalis	Ent_0202	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	S	S	S	S	S	R	S	S		1
NWS	Enterococcus faecalis	Ent_0238	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	I	S	S	S	S	I	S	S		0
NWS	Enterococcus faecalis	Ent_0239	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	I	S	S	S	S	R	S	S		1
NWS	Enterococcus faecalis	Ent_0240	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	I	S	S	S	I	S	S	S	S	R	S	S		1
NWS	Enterococcus faecalis	Ent_0241	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	I	S	S	I	S	I	S	S		0
